tick,nation_id,trust,inactivity_tier,activity_tier,wealth_stock,debt_balance
37,nation_costa_rica,50.000,active,active,-58.44,1110.00
37,nation_guatemala,50.000,active,active,-40.70,773.30
37,nation_honduras,50.000,active,active,-72.52,1377.88
37,nation_nicaragua,50.000,active,active,-79.18,1504.42
37,nation_panama,50.000,active,active,-68.82,1307.58
38,nation_costa_rica,50.000,active,active,-60.02,1170.02
38,nation_guatemala,50.000,active,active,-41.80,815.10
38,nation_honduras,50.000,active,active,-74.48,1452.36
38,nation_nicaragua,50.000,active,active,-81.32,1585.74
38,nation_panama,50.000,active,active,-70.68,1378.26
39,nation_costa_rica,50.000,active,active,-61.60,1231.62
39,nation_guatemala,50.000,active,active,-42.90,858.00
39,nation_honduras,50.000,active,active,-76.44,1528.80
39,nation_nicaragua,50.000,active,active,-83.46,1669.20
39,nation_panama,50.000,active,active,-72.54,1450.80
40,nation_costa_rica,50.000,active,active,-63.18,1294.80
40,nation_guatemala,50.000,active,active,-44.00,902.00
40,nation_honduras,50.000,active,active,-78.40,1607.20
40,nation_nicaragua,50.000,active,active,-85.60,1754.80
40,nation_panama,50.000,active,active,-74.40,1525.20
41,nation_costa_rica,50.000,active,active,-64.76,1359.56
41,nation_guatemala,50.000,active,active,-45.10,947.10
41,nation_honduras,50.000,active,active,-80.36,1687.56
41,nation_nicaragua,50.000,active,active,-87.74,1842.54
41,nation_panama,50.000,active,active,-76.26,1601.46
42,nation_costa_rica,50.000,active,active,-66.34,1425.90
42,nation_guatemala,50.000,active,active,-46.20,993.30
42,nation_honduras,50.000,active,active,-82.32,1769.88
42,nation_nicaragua,50.000,active,active,-89.88,1932.42
42,nation_panama,50.000,active,active,-78.12,1679.58
43,nation_costa_rica,50.000,active,active,-67.92,1493.82
43,nation_guatemala,50.000,active,active,-47.30,1040.60
43,nation_honduras,50.000,active,active,-84.28,1854.16
43,nation_nicaragua,50.000,active,active,-92.02,2024.44
43,nation_panama,50.000,active,active,-79.98,1759.56
44,nation_costa_rica,50.000,active,active,-69.50,1563.32
44,nation_guatemala,50.000,active,active,-48.40,1089.00
44,nation_honduras,50.000,active,active,-86.24,1940.40
44,nation_nicaragua,50.000,active,active,-94.16,2118.60
44,nation_panama,50.000,active,active,-81.84,1841.40
45,nation_costa_rica,50.000,active,active,-71.08,1634.40
45,nation_guatemala,50.000,active,active,-49.50,1138.50
45,nation_honduras,50.000,active,active,-88.20,2028.60
45,nation_nicaragua,50.000,active,active,-96.30,2214.90
45,nation_panama,50.000,active,active,-83.70,1925.10
46,nation_costa_rica,50.000,active,active,-72.66,1707.06
46,nation_guatemala,50.000,active,active,-50.60,1189.10
46,nation_honduras,50.000,active,active,-90.16,2118.76
46,nation_nicaragua,50.000,active,active,-98.44,2313.34
46,nation_panama,50.000,active,active,-85.56,2010.66
47,nation_costa_rica,50.000,active,active,-74.24,1781.30
47,nation_guatemala,50.000,active,active,-51.70,1240.80
47,nation_honduras,50.000,active,active,-92.12,2210.88
47,nation_nicaragua,50.000,active,active,-100.58,2413.92
47,nation_panama,50.000,active,active,-87.42,2098.08
48,nation_costa_rica,50.000,active,active,-75.82,1857.12
48,nation_guatemala,50.000,active,active,-52.80,1293.60
48,nation_honduras,50.000,active,active,-94.08,2304.96
48,nation_nicaragua,50.000,active,active,-102.72,2516.64
48,nation_panama,50.000,active,active,-89.28,2187.36
49,nation_costa_rica,50.000,active,active,-77.40,1934.52
49,nation_guatemala,50.000,active,active,-53.90,1347.50
49,nation_honduras,50.000,active,active,-96.04,2401.00
49,nation_nicaragua,50.000,active,active,-104.86,2621.50
49,nation_panama,50.000,active,active,-91.14,2278.50
50,nation_costa_rica,50.000,active,active,-78.98,2013.50
50,nation_guatemala,50.000,active,active,-55.00,1402.50
50,nation_honduras,50.000,active,active,-98.00,2499.00
50,nation_nicaragua,50.000,active,active,-107.00,2728.50
50,nation_panama,50.000,active,active,-93.00,2371.50
